,post_trade_rate_ratio,post_turnover_delta,post_sizing_mean_ratio,post_win_rate_delta,post_pnl_vol_ratio,post_asset_switch_delta,post_burst_frac_delta,n_trades,trade_rate_per_min,median_gap_sec,mean_gap_sec,burst_frac,n_assets,top_asset_share,asset_switch_rate,sizing_sum,sizing_mean,sizing_std,turnover,pnl_sum,pnl_mean,pnl_std,win_rate,avg_gain,avg_loss_abs,payoff_ratio,pnl_skew_proxy,dd_max,window_start_balance,revenge_trader_window,pred_revenge_trader_window,
1153,0.914518897,0.331720882,0.992503525,-0.2,0.49865902,-0.357142857,0,5,0.001112124,70961,54035.4,0,1,1,0,2013.594644,402.7189287,213.4063529,0.3943593,0.71,0.142,3.038242913,0.4,3.335,1.986666667,1.678691274,0.763829786,-0.000217392,5105.99,1,0.999999984,1.64166E-08
1154,3.775812714,0.351189322,1.053825845,-0.4,0.45295108,-0.107142857,0,5,0.004131321,761,35607.6,0,2,0.6,0.25,1956.131209,391.2262418,223.7851771,0.382942431,-4.07,-0.814,2.598986341,0.2,3.57,1.91,1.869109947,-0.653691275,-0.00064211,5108.16,1,0.999999986,1.40616E-08
1155,4.273887869,0.442882558,1.331514215,-0.4,0.512307346,-0.035714286,0,5,0.004145765,643,14624.8,0,2,0.6,0.25,2360.122075,472.0244149,215.3332216,0.462326651,-5,-1,2.643160986,0.2,3.57,2.1425,1.666277712,-0.638502673,-0.000334974,5104.88,1,0.999999981,1.87393E-08
1156,64.81027404,0.293799626,0.88329451,-0.4,1.073590261,-0.285714286,0,5,0.06993007,508,986.6,0,1,1,0,1600.762545,320.1525089,184.6257158,0.313447245,2.04,0.408,4.18833141,0.2,7.83,1.4475,5.409326421,1.739597314,-0.000742124,5106.96,1,0.999999799,2.01048E-07
1157,56.91171601,0.31254272,0.938714892,-0.133333333,1.342843721,-0.357142857,0,5,0.069783671,370,910,0,1,1,0,1697.15502,339.431004,183.2328116,0.332446958,12.06,2.412,5.302190114,0.4,8.18,1.433333333,5.70697674,12.68799997,-0.000366305,5105.04,1,0.999999649,3.51105E-07
1158,49.43060982,0.302712751,0.908405267,-0.066666667,1.315249063,-0.357142857,0,5,0.072921731,370,924.4,0,1,1,0,1650.466506,330.0933012,192.6531257,0.323419856,12.64,2.528,5.188575913,0.4,8.18,1.24,6.596774188,13.17599997,0,5103.17,1,0.999999761,2.38779E-07
1159,0.789812596,0.28985723,0.870413064,-0.266666667,1.33034564,-0.285714286,0,5,0.001416036,370,42445.8,0,1,1,0,1748.790577,349.7581154,269.9761095,0.342195593,-3.14,-0.628,5.794123747,0.2,8.53,2.9175,2.923736074,-0.374814815,-0.000516584,5110.5,1,0.999999987,1.34322E-08
1160,0.303264995,0.323451556,0.973254837,0,0.789517726,-0.214285714,0,5,0.000908345,88225,66118.8,0,1,1,0,1877.141879,375.4283757,248.7317498,0.366795477,-8.63,-1.726,3.637434535,0.4,1.27,3.723333333,0.341092211,-2.955555553,-0.001918838,5117.68,1,0.999999989,1.0574E-08
1161,0.412402752,0.36283589,1.090131071,0.2,1.133516281,-0.142857143,0,5,0.001234883,88225,66232.6,0,1,1,0,2021.731085,404.346217,224.6221339,0.395626607,-1.82,-0.364,4.877133379,0.6,2.666666667,4.91,0.543109301,-2.915555549,-0.000457908,5110.2,1,0.999999991,9.21144E-09
1162,1.00774664,0.338434146,1.017088564,0.266666667,0.626095059,-0.071428571,0,5,0.002490123,18389,48705.4,0,1,1,0,1920.465722,384.0931445,242.936767,0.375982451,4.64,0.928,3.024577656,0.6,2.666666667,1.68,1.587301586,5.1111111,0,5107.86,1,0.999999987,1.26962E-08
1163,0.623525069,0.336356404,1.010388786,0,1.003629492,0.178571429,0,5,0.001374073,50703,43783.6,0,2,0.8,0.25,1895.600101,379.1200201,142.1294132,0.370607898,-0.8,-0.16,4.347844293,0.4,4.24,3.093333333,1.370689655,-0.174509804,-0.00051028,5114.84,1,0.999999978,2.15107E-08
1164,0.706174377,0.41703635,1.252910396,0,1.236354527,0.178571429,0,5,0.001556864,68042,58290,0,2,0.6,0.25,2335.231303,467.0462607,117.7676582,0.456793083,-6.81,-1.362,5.358364489,0.4,4.24,5.096666667,0.831916285,-0.851340996,-0.000819603,5112.23,1,0.999999914,8.61582E-08
1165,0.926231701,0.371378626,1.116322666,0.133333333,1.186174684,0,0,5,0.001653986,50703,46416.6,0,1,1,0,1997.110439,399.4220878,132.3130788,0.390437344,-4.9,-0.98,5.213070113,0.6,2.593333333,6.34,0.409043112,-2.384347824,-0.001372418,5115.06,1,0.999999967,3.26289E-08
1166,0.793602231,0.338781975,1.017315833,0.133333333,1.041420544,-0.071428571,0,5,0.001288793,73121,61179.4,0,1,1,0,1888.069581,377.6139163,139.5025412,0.369627016,-3.08,-0.616,4.856838478,0.6,2.593333333,5.43,0.477593616,-1.751304346,0,5108.04,1,0.99999997,2.98808E-08
1167,0.886954103,0.34095659,1.021732511,0.266666667,0.996669805,-0.071428571,0,5,0.001091322,79928,79882.6,0,1,1,0,1930.045941,386.0091882,257.1116417,0.377552761,7.51,1.502,4.247483961,0.8,2.835,3.83,0.740208877,3.008928569,0,5111.99,1,0.99999996,3.99907E-08
1168,0.868490385,0.407108874,1.222033272,-0.266666667,1.084359847,-0.071428571,0,5,0.000977406,109524,83291.8,0,1,1,0,2329.962926,465.9925852,269.6871068,0.455175788,-10.35,-2.07,4.668099185,0.4,2.25,4.95,0.454545454,-2.17360406,-0.002018043,5118.82,1,0.999999988,1.20752E-08
1169,1.32515048,0.374980376,1.123975607,0,1.061135484,0.178571429,0,5,0.001312543,58422,70917,0,2,0.8,0.25,2164.567117,432.9134235,294.6393381,0.423557048,-5,-1,4.578416757,0.6,1.776666667,5.165,0.34398193,-4.108860754,-0.000383528,5110.45,1,0.999999992,8.48971E-09
1170,1.319833407,0.297596109,0.892135182,0.2,0.481707616,0.178571429,0,5,0.001269191,47650,49857.6,0,2,0.6,0.25,1850.451795,370.090359,277.9022146,0.362230678,6.86,1.372,2.334313604,0.8,2.2075,1.97,1.120558375,3.325301201,0,5108.49,1,0.999999989,1.12075E-08
1171,1.4043034,0.308720243,0.927130312,-0.133333333,1.724215739,-0.071428571,0,5,0.001428157,67142,56980,0,1,1,0,1725.079091,345.0158183,205.8336602,0.33720942,-11.03,-2.206,7.009606266,0.6,1.94,8.425,0.230267062,-13.71199997,-0.002758149,5115.75,1,0.999999939,6.08824E-08
1172,1.602031833,0.316069347,0.945579803,-0.066666667,1.697635621,0.178571429,0,5,0.001502863,67142,60190.4,0,2,0.8,0.25,1716.927912,343.3855824,208.0739034,0.33654431,-8.54,-1.708,7.049632615,0.6,1.94,7.18,0.270194986,-11.71999998,0,5101.64,1,0.999999898,1.01841E-07
1173,2.064467602,0.399976509,1.196677281,-0.066666667,1.463125201,-0.071428571,0,5,0.002361517,13311,43585.6,0,1,1,0,2067.060557,413.4121113,231.8105142,0.404734601,13.05,2.61,7.175322292,0.6,6.453333333,3.155,2.045430533,6.54166666,-0.000180138,5107.2,1,0.999999974,2.64472E-08
1174,4.944204998,0.403947934,1.208875047,-0.2,1.72294378,-0.142857143,0,5,0.005151984,9366,11792.6,0,1,1,0,2181.603365,436.320673,169.4792087,0.427239275,-3.02,-0.604,8.762935011,0.4,7.115,5.75,1.237391304,0.091025641,0,5106.28,1,0.999999976,2.36954E-08
1175,9.898918208,0.452413936,1.35689136,-0.733333333,0.969451611,-0.142857143,0,5,0.014142938,9366,11214.4,0,1,1,0,2494.342063,498.8684125,144.8590454,0.488045515,-41.47,-8.294,5.676238191,0,0,8.294,0,-1.690248962,-0.00622789,5110.88,1,0.999999975,2.48939E-08
1176,16.16457644,0.509349182,1.526953731,-0.466666667,1.08002284,0.107142857,0,5,0.023992322,658,4374,0,2,0.8,0.25,2534.981889,506.9963779,132.830163,0.496148585,-30.92,-6.184,6.883315335,0.2,0.91,7.9575,0.114357524,-3.223474178,-0.005924467,5109.32,1,0.999999919,8.07917E-08
1177,15.19991549,0.455859862,1.362033116,-0.4,1.052515035,0.178571429,0,5,0.024080912,422,2522.2,0,2,0.6,0.25,2390.644083,478.1288166,159.7145823,0.469391562,-32.02,-6.404,6.714077003,0.2,0.91,8.2325,0.110537504,-3.326760563,-0.003096364,5093.07,1,0.999999968,3.18797E-08
1178,14.47751512,0.378064381,1.126655216,-0.333333333,0.506976127,0.178571429,0,5,0.023798191,570,2605.6,0,2,0.6,0.25,2117.784297,423.5568594,166.9279463,0.416616036,-19.75,-3.95,3.845022757,0.2,0.91,5.165,0.176185866,-2.029648241,-0.001963292,5083.3,1,0.999999978,2.18879E-08
1179,2.738088572,0.280758953,0.83578515,-0.066666667,0.338685709,0.178571429,0,5,0.00449991,658,15587.8,0,2,0.8,0.25,1681.820925,336.364185,70.26516893,0.331129035,-8.85,-1.77,2.623299449,0.4,1.025,3.633333333,0.282110092,-1.165413533,-0.001128164,5079.05,1,0.999999966,3.3768E-08
1180,0.448561877,0.201417043,0.601368237,-0.066666667,0.302798466,-0.142857143,0,5,0.001053001,65333,57001.4,0,1,1,0,1307.89305,261.5786101,52.00992248,0.257596173,-4.34,-0.868,2.347662667,0.4,1.2,2.246666667,0.534124629,-22.39999978,-0.000783881,5077.3,1,0.999999984,1.62549E-08
1181,0.447512466,0.196055103,0.584569163,-0.066666667,0.492889732,-0.142857143,0,5,0.001052225,65333,57136,0,1,1,0,1208.979996,241.7959992,46.87292767,0.238301545,-8.25,-1.65,3.474550331,0.4,1.2,3.55,0.338028169,-43.21999957,-0.000843629,5073.32,1,0.999999886,1.14138E-07
1182,0.427136537,0.200256406,0.596874635,0,0.593075421,-0.142857143,0,5,0.001128439,87570,73329.2,0,1,1,0,1209.564435,241.912887,64.06962898,0.23836788,-6.98,-1.396,4.137974142,0.4,2.245,3.823333333,0.587183958,-34.19999966,-0.001357807,5074.36,1,0.999999805,1.94936E-07
1183,0.636924419,0.251867211,0.749203378,0.2,0.652893562,-0.071428571,0,5,0.001608062,26292,37468,0,1,1,0,1527.264011,305.4528022,117.2833469,0.301292555,-4.02,-0.804,4.526331848,0.6,2.45,5.685,0.430958663,-1.604232803,-0.000309723,5069.04,1,0.999999983,1.73307E-08
1184,1.06969914,0.263306697,0.781882889,0,0.519883976,-0.071428571,0,5,0.002171254,26292,39493.6,0,1,1,0,1493.264656,298.6529312,120.9703414,0.294676566,-8.69,-1.738,3.550502781,0.4,2.06,4.27,0.482435597,-0.92368421,-0.000769615,5067.47,1,0.999999948,5.24808E-08
1185,5.025870353,0.479998446,1.428499208,-0.4,0.361685103,-0.071428571,0,5,0.009329228,13777,23371.6,0,1,1,0,2557.079747,511.4159494,258.2968208,0.504501255,-15.3,-3.06,1.906187294,0,0,3.06,0,-1.951973684,-0.002416874,5068.53,1,0.999999987,1.298E-08
1186,1.281468268,0.526110097,1.569188312,-0.4,0.418820096,-0.071428571,0,5,0.002025508,13777,32377.6,0,1,1,0,2670.184346,534.0368692,226.1153226,0.527332365,-12.85,-2.57,2.204211877,0,0,2.57,0,-2.038735177,-0.001556214,5063.57,1,0.99999999,1.01083E-08
1187,1.147676936,0.559738292,1.671184324,-0.4,0.510806518,-0.071428571,0,5,0.001772463,17357,34001.2,0,1,1,0,2712.169699,542.4339399,217.4335817,0.536108927,-11.71,-2.342,1.936613023,0,0,2.342,0,-1.827667983,-0.001409372,5058.99,1,0.999999989,1.09616E-08
1188,0.98397332,0.633500109,1.892047507,-0.2,1.823341585,-0.071428571,0,5,0.00154758,21895,42241.6,0,1,1,0,2939.928701,587.9857402,228.8124458,0.581420342,3.81,0.762,5.878577209,0.2,10.94,1.7825,6.137447402,5.39322033,-0.000909727,5056.46,1,0.99999999,9.92505E-09
1189,1.013278439,0.503942815,1.504781126,-0.2,1.881502386,0.25,0,5,0.001548483,21895,38802.2,0,2,0.8,0.25,2498.320703,499.6641405,227.9089758,0.494102523,3.44,0.688,5.932459018,0.2,10.94,1.875,5.834666664,5.142372873,-0.00087416,5056.28,1,0.99999999,9.65061E-09
1190,3.059897645,0.489818592,1.463201481,-0.133333333,1.915012981,0.25,0,5,0.00467479,21895,38781,0,2,0.6,0.25,2629.976295,525.9952589,270.6049337,0.520201257,3.09,0.618,5.947307794,0.2,10.94,1.9625,5.57452229,4.905084737,-0.000757562,5055.69,1,0.999999986,1.42897E-08
1191,5.547767995,0.562860019,1.681437413,-0.133333333,1.913371902,0.25,0,5,0.006951525,877,13010.2,0,2,0.6,0.25,3017.86773,603.573546,245.3371987,0.597377546,3.44,0.688,5.93157399,0.2,10.94,1.875,5.834666664,5.679245272,0,5051.86,1,0.999999986,1.41739E-08
1192,3.95330701,0.478385889,1.431068013,-0.133333333,0.855584094,0.5,0.2,5,0.005776118,167,10419.6,0.2,3,0.6,0.5,2823.78879,564.757758,288.2272115,0.558072055,2.78,0.556,3.783692641,0.2,7.05,1.0675,6.60421545,4.064150936,-0.000152177,5059.9,1,0.999999983,1.68668E-08
1193,3.192509614,0.522865782,1.563575359,-0.133333333,0.990334151,0.428571429,0.2,5,0.00577034,219,10431.4,0.2,3,0.4,0.5,3161.811653,632.3623307,255.7075993,0.624941772,0.45,0.09,4.407760202,0.2,7.05,1.65,4.27272727,1.426415092,-4.74E-05,5059.37,1,0.999999987,1.32281E-08
1194,1.950124598,0.443735766,1.328604781,0.133333333,1.005519204,0.428571429,0.2,5,0.003529121,877,17176.8,0.2,3,0.6,0.5,2973.559242,594.7118483,217.0132836,0.587760987,2.57,0.514,4.435090754,0.4,4.32,2.023333333,2.135090608,6.199999974,0,5059.13,1,0.999999988,1.22682E-08
1195,2.185491527,0.260843722,0.782239307,0.133333333,0.643198977,-0.142857143,0.2,5,0.004890534,266,12274.8,0.2,1,1,0,1967.332774,393.4665547,270.2286157,0.388372659,-8.3,-1.66,2.895030224,0.4,0.83,3.32,0.25,-6.346666656,-0.001520063,5065.58,1,0.999999984,1.57464E-08
1196,0.900147311,0.319702456,0.957404593,0.333333333,0.762904419,-0.214285714,-0.066666667,5,0.002083536,26964,28841,0,1,1,0,2404.309618,480.8619236,265.8357959,0.475127139,-5.81,-1.162,3.307706154,0.6,1.183333333,4.68,0.252849003,-43.14285653,-0.000488109,5060.35,1,0.999999988,1.2206E-08
1197,0.587870678,0.216299789,0.648170191,0.333333333,0.812322473,-0.214285714,-0.066666667,5,0.001772861,26964,39236.4,0,1,1,0,1758.992829,351.7985657,266.9799694,0.347772748,0.65,0.13,3.584919804,0.6,2.356666667,3.21,0.73416407,3.316666639,-7.91E-05,5057.88,1,0.999999988,1.15278E-08
1198,1.490285758,0.177767828,0.533411063,0.466666667,0.883202702,0.035714286,-0.066666667,5,0.003437765,615,17504.8,0,2,0.6,0.25,1452.305341,290.4610682,208.7168264,0.287159878,9.44,1.888,3.735340681,0.8,2.9325,2.29,1.280567685,38.14999968,0,5057.48,1,0.999999955,4.45237E-08
1199,0.696532183,0.279238909,0.839079287,-0.133333333,2.210625701,-0.214285714,-0.066666667,5,0.002209912,7242,31641,0,1,1,0,1868.462805,373.692561,217.6353698,0.368669076,-17.15,-3.43,7.931462665,0.4,1.415,6.66,0.212462462,-8.783333325,-0.003585149,5068.13,1,0.999999989,1.09316E-08
1200,10.94928256,0.220599412,0.662872207,-0.2,2.28488232,-0.214285714,-0.066666667,5,0.03227889,879,27342.6,0,1,1,0,1367.655497,273.5310993,259.0837829,0.269896138,-17.22,-3.444,7.961245506,0.4,1.65,6.84,0.24122807,-6.143421049,-0.003429807,5067.34,1,0.999999938,6.18187E-08
1201,2.046915174,0.293657789,0.878152824,0,2.927602326,-0.142857143,-0.066666667,5,0.004824547,879,12612.2,0,1,1,0,1656.656979,331.3313958,260.051314,0.328053485,-4.77,-0.954,10.31304174,0.6,4.743333333,9.5,0.499298246,-3.042975204,0,5049.96,1,0.999999961,3.87225E-08
1202,0.365664577,0.371048712,1.110878915,-0.266666667,1.358597476,-0.071428571,0,5,0.000923168,59306,65094.8,0,1,1,0,1912.82649,382.5652979,145.8781031,0.378655303,2.37,0.474,7.310638139,0.4,7.015,3.886666667,1.804888507,1.76082474,0,5051.63,1,0.999999991,8.85364E-09
1203,0.722308861,0.47054906,1.410424729,-0.2,1.16487684,0.178571429,0,5,0.001694982,59306,56986,0,2,0.6,0.25,2286.268416,457.2536832,200.5014436,0.452412866,-1.56,-0.312,7.155439889,0.4,6.395,4.783333333,1.336933798,-0.115463917,-0.000431384,5053.5,1,0.999999983,1.72611E-08
1204,1.85753557,0.399144641,1.195718154,-0.2,0.81447705,0.178571429,0,5,0.00409143,13119,35456.4,0,2,0.6,0.25,2006.297513,401.2595026,257.6231935,0.397088485,7.35,1.47,5.297268164,0.4,6.395,1.813333333,3.52665441,25.49999984,-0.000237505,5052.52,1,0.99999997,3.04566E-08
1205,0.977746544,0.365606516,1.094390852,0,0.79322121,-0.071428571,0,5,0.001810162,13119,35770,0,1,1,0,1889.687744,377.9375488,258.5091657,0.374097809,11,2.2,5.17112657,0.6,5.156666667,2.235,2.307233407,2.482105262,0,5051.32,1,0.999999976,2.42825E-08
1206,0.822474977,0.267636805,0.802621773,0.066666667,0.31489308,0.178571429,0,5,0.001483658,37111,40498.4,0,2,0.6,0.25,1442.100405,288.420081,148.0496622,0.284952213,4.71,0.942,2.197639643,0.6,2.283333333,1.07,2.133956384,1.715887849,0,5060.85,1,0.999999906,9.36048E-08
1207,1.027019579,0.29777231,0.892571452,-0.133333333,1.131609805,0.178571429,0,5,0.00144305,37111,41630.6,0,2,0.6,0.25,1618.472868,323.6945737,204.4438985,0.31956326,-17.99,-3.598,7.750104515,0.4,0.865,6.573333333,0.131592292,-23.33181813,-0.003159158,5064.64,1,0.999999602,3.97998E-07
1208,1.563618864,0.461592347,1.388584318,-0.2,1.695439235,0.107142857,0,5,0.002391925,38409,50019,0,2,0.6,0.25,2293.971319,458.7942637,236.0640673,0.452822441,-16.14,-3.228,8.348159677,0.4,2.615,7.123333333,0.367103416,-20.26363632,-0.003912403,5065.94,1,0.999999977,2.28339E-08
1209,1.892539583,0.470002902,1.40871959,0.066666667,1.760968881,0.285714286,0,5,0.002391105,177,25119.8,0,3,0.4,0.5,2278.987979,455.7975958,241.1517809,0.451406315,-13.25,-2.65,8.68279045,0.6,2.56,10.465,0.24462494,-7.549549543,-0.000499144,5048.64,1,0.999999981,1.88745E-08
1210,0.818900512,0.258167597,0.771987695,0.066666667,0.557693036,0.035714286,0,5,0.001057992,86760,56735,0,2,0.6,0.25,1542.468495,308.4936991,126.3922367,0.305674161,3.53,0.706,3.798345693,0.6,3.44,3.395,1.013254786,0.216326531,0,5046.12,1,0.999999937,6.33548E-08
1211,0.423347896,0.376802026,1.129039924,-0.2,1.233008573,-0.357142857,0,5,0.000743487,102981,101297,0,1,1,0,2096.000144,419.2000287,218.6693746,0.415088987,0.05,0.01,7.24334177,0.4,7.105,4.72,1.50529661,0.567164179,-0.0014338,5049.52,1,0.999999982,1.80315E-08
1212,1.053255936,0.368190293,1.102298887,-0.2,1.35578717,-0.285714286,0,5,0.001363227,80041,67407.8,0,1,1,0,2040.820327,408.1640653,219.9938266,0.404074828,1.44,0.288,7.928320755,0.4,8.555,5.223333333,1.637843012,0.774626865,-0.001647329,5050.6,1,0.999999984,1.62343E-08
1213,1.341383318,0.428394536,1.280467827,-0.133333333,1.569105821,-0.285714286,0,5,0.001486679,61767,56366.6,0,1,1,0,2139.581117,427.9162235,201.7537253,0.424328105,-1.02,-0.204,8.22916946,0.4,8.555,6.043333333,1.415609487,0.404282655,0,5042.28,1,0.99999998,1.95909E-08
1214,4.524930233,0.323891833,0.969772301,-0.333333333,0.386109474,0.035714286,0,5,0.004700205,655,12880.8,0,2,0.8,0.25,1824.439714,364.8879429,110.7777633,0.360937839,-12.73,-2.546,2.512813165,0.2,0.41,3.285,0.124809741,-1.592739273,-0.001596528,5054.72,1,0.999999926,7.38351E-08
1215,101.5173376,0.360610108,1.07838561,-0.133333333,0.398901497,0.035714286,0,5,0.110091743,665,12898.4,0,2,0.6,0.25,2044.867657,408.9735314,103.6254108,0.404957968,-6.91,-1.382,2.628282709,0.4,0.78,2.823333333,0.276269185,-11.4733333,-0.000580246,5049.58,1,0.999999897,1.0296E-07
1216,10.07199271,0.37267009,1.113821543,-0.266666667,0.508021698,0.107142857,0,5,0.01256071,665,4930.6,0,2,0.8,0.25,2161.365435,432.2730871,127.2487916,0.428250954,-14.25,-2.85,3.384693487,0.2,1.15,3.85,0.298701299,-1.884488448,-0.00222312,5046.96,1,0.999999946,5.42163E-08
1217,3.027387309,0.366569297,1.099274425,-0.066666667,0.711752819,-0.142857143,0,5,0.003772114,665,16033.4,0,1,1,0,2192.40364,438.4807281,119.8754794,0.434427519,-6.56,-1.312,4.753027456,0.4,2.905,4.123333333,0.704527081,-10.07999997,-0.00216183,5046.65,1,0.99999994,6.0147E-08
1218,1.343243609,0.341701102,1.024467457,-0.266666667,0.976503987,-0.142857143,0,5,0.001764623,22434,34031.4,0,1,1,0,1921.954386,384.3908772,99.02584123,0.381114059,-19.51,-3.902,4.875399471,0.2,4.66,6.0425,0.771203972,-1.091756272,-0.002914937,5042.99,1,0.999999945,5.53254E-08
1219,1.349285542,0.413340364,1.236460805,-0.066666667,1.089358412,0.107142857,0,5,0.002029084,22434,34056.8,0,2,0.8,0.25,2301.411866,460.2823732,143.1245471,0.457015625,-12.51,-2.502,5.512850442,0.4,3.425,6.453333333,0.530733471,-0.589964158,-0.001479425,5035.74,1,0.999999977,2.26986E-08
1220,1.605848499,0.300163449,0.897699454,0,0.746339499,0.178571429,0,5,0.002517729,9365,25704,0,2,0.6,0.25,1764.471646,352.8943292,203.5515059,0.350519907,-10.27,-2.054,3.992177351,0.4,1.895,4.686666667,0.404338549,-2.137755101,-0.001108491,5033.87,1,0.999999982,1.83836E-08
1221,1.107812597,0.320538948,0.956861359,0,0.574266614,0.178571429,0,5,0.002035748,36213,45858.4,0,2,0.8,0.25,1918.6631,383.7326201,216.8161783,0.381573676,-6.01,-1.202,3.170870543,0.4,1.895,3.266666667,0.580102041,-1.172448979,-8.75E-05,5028.29,1,0.999999989,1.10658E-08
1222,0.335872156,0.316638869,0.945664042,-0.266666667,1.212770891,-0.142857143,0,5,0.001013322,56056,59359.2,0,1,1,0,1938.874677,387.7749353,194.9945125,0.385452967,-0.28,-0.056,6.353741417,0.2,11,2.82,3.900709218,0.919387755,-0.001854827,5030.12,1,0.999999989,1.1242E-08
1223,0.313969902,0.38617591,1.151305523,-0.2,1.493688498,-0.142857143,0,5,0.001037136,103339,79879,0,1,1,0,2135.716431,427.1432862,155.8391195,0.424777277,0.04,0.008,6.3313403,0.2,11,2.74,4.014598539,1.070175438,-0.001404179,5027.85,1,0.999999986,1.44679E-08
1224,0.333240726,0.365500136,1.089511051,-0.133333333,2.089997062,-0.142857143,0,5,0.000785092,93425,76536.6,0,1,1,0,2092.288234,418.4576467,150.6516082,0.416583023,-6.55,-1.31,7.499636658,0.2,11,4.3875,2.507122507,-0.880701754,-0.000340468,5022.5,1,0.999999978,2.19712E-08
1225,0.415528319,0.445135295,1.327792116,0.066666667,2.061754481,-0.142857143,0,5,0.001165723,93425,77330.4,0,1,1,0,2605.73524,521.147048,260.49708,0.518989091,3.39,0.678,7.47840023,0.4,7.795,4.066666667,1.916803278,1.489024389,0,5020.79,1,0.999999991,8.53702E-09
1226,0.87523642,0.364035997,1.088470487,0.066666667,1.091525843,0.107142857,0,5,0.001560622,93425,59114,0,2,0.6,0.25,2187.365677,437.4731354,281.4201369,0.434850984,-4.3,-0.86,5.288288948,0.4,3.93,4.053333333,0.969572368,-1.168292682,-0.001759391,5030.15,1,0.999999989,1.0692E-08
1227,2.040140085,0.356704939,1.064739487,0.066666667,1.117654844,0.428571429,0,5,0.0030227,4531,38534.8,0,3,0.4,0.5,2162.340993,432.4681985,283.2190183,0.430633699,-5.83,-1.166,5.38803118,0.4,3.93,4.563333333,0.861212564,-1.506586825,0,5021.3,1,0.999999984,1.63469E-08
1228,1.205436792,0.323729123,0.967570687,0.066666667,1.747605478,0.178571429,0,5,0.001539757,87004,57711.6,0,2,0.6,0.25,2079.709103,415.9418206,285.7940271,0.413937535,1.85,0.37,9.4592838,0.4,8.905,5.32,1.67387218,1.25269461,-0.002191389,5024.21,1,0.999999989,1.14602E-08
1229,0.89009368,0.335948477,1.004632172,0.2,1.795147283,-0.142857143,0,5,0.001112392,75419,54026.4,0,1,1,0,2027.592988,405.5185977,294.9826012,0.403555703,1.52,0.304,9.293999677,0.6,5.27,7.145,0.737578726,2.348936165,-0.002213235,5024.32,1,0.999999988,1.15841E-08
1230,1.450733273,0.330778413,0.988260528,0.466666667,1.815458534,-0.214285714,0,5,0.001835794,75419,54050.6,0,1,1,0,1997.119392,399.4238785,296.9498928,0.398372176,6.03,1.206,9.089146275,0.8,4.2875,11.12,0.385566547,3.469999996,0,5013.2,1,0.999999987,1.3258E-08
1231,1.325755066,0.484760304,1.454370579,-0.466666667,0.465091567,0.107142857,0,5,0.001586286,50532,63250.6,0,2,0.8,0.25,3051.839984,610.3679969,216.256739,0.606949656,-20.65,-4.13,3.097523204,0,0,4.13,0,-2.448991354,-0.003671323,5028.16,1,0.999999983,1.73819E-08
1232,1.280600028,0.513652777,1.542569089,-0.266666667,0.701511745,-0.214285714,0,5,0.001311561,50532,52819.8,0,1,1,0,3116.34597,623.269194,192.4803953,0.619829142,-14.89,-2.978,4.670906764,0.2,3.57,4.615,0.773564464,-1.555619596,-0.003590075,5027.75,1,0.999999982,1.82357E-08
1233,2.075248071,0.419806384,1.259228513,-0.266666667,0.690476683,-0.285714286,0,5,0.002379819,50532,45832,0,1,1,0,2631.828583,526.3657167,300.0401072,0.524265509,-16.78,-3.356,4.48386329,0.2,3.57,5.0875,0.701719902,-1.773487031,-0.002057757,5020.03,1,0.999999979,2.11325E-08
1234,3.653658138,0.404776733,1.210654718,-0.066666667,0.799487034,-0.285714286,0,5,0.003952934,425,25285,0,1,1,0,2719.063376,543.8126752,314.4476044,0.542017513,-2.53,-0.506,5.442796156,0.4,5.05,4.21,1.19952494,-0.068695652,-0.001367471,5016.56,1,0.999999987,1.28498E-08
1235,1.79086773,0.35328109,1.055534493,0,0.978150914,-0.285714286,0,5,0.002068894,425,29026,0,1,1,0,2356.558272,471.3116544,340.1865999,0.47039908,-5.52,-1.104,5.98692158,0.4,5.05,5.206666667,0.969910371,-0.588695652,0,5009.7,1,0.999999985,1.46533E-08
1236,2.248290787,0.237512543,0.710422366,0.133333333,0.92000987,-0.035714286,0.2,5,0.002675824,425,22508,0.2,2,0.8,0.25,1677.721829,335.5443658,257.9267727,0.334810461,7.29,1.458,5.576887125,0.6,5.35,4.38,1.221461187,0.238344227,0,5010.96,1,0.999999976,2.40067E-08
1237,1.471457526,0.215482013,0.644329575,-0.066666667,0.853167037,0.035714286,0.2,5,0.001998308,42468,43872.8,0.2,2,0.6,0.25,1478.216085,295.643217,60.16537332,0.294992464,-4.57,-0.914,5.297653254,0.4,4.76,4.696666667,1.013484741,-0.213218391,0,5011.03,1,0.999999976,2.38234E-08
1238,0.997408634,0.407734641,1.220445004,-0.333333333,1.041979497,-0.214285714,-0.066666667,5,0.001547213,30705,38953,0,1,1,0,2721.521039,544.3042077,183.4284277,0.542524727,-27.8,-5.56,6.113272446,0.2,2.87,7.6675,0.37430714,-2.731566264,-0.00528666,5016.4,1,0.999999985,1.48408E-08
1239,1.007588083,0.419610053,1.254919894,-0.266666667,1.405925962,-0.214285714,-0.066666667,5,0.001561825,55974,59765.8,0,1,1,0,2544.373528,508.8747056,247.7153938,0.507563162,-25.58,-5.116,6.318455507,0.2,2.87,7.1125,0.403514938,-3.079310344,-0.004596124,5012.92,1,0.999999991,9.18899E-09
